3790  0.
3800  8.473488e-07
3810  1.330417e-06
3820  4.228825e-06
3830  1.038992e-05
3840  2.187268e-05
3850  4.289802e-05
3860  7.974581e-05
3870  0.0001395354
3880  0.0002321102
3890  0.0003648351
3900  0.0005338297
3910  0.0007254731
3920  0.0009273322
3930  0.001126895
3940  0.001313787
3950  0.001490384
3960  0.001666189
3970  0.00185704
3980  0.002083528
3990  0.002349611
4000  0.002633116
4010  0.002900784
4020  0.003128855
4030  0.003307828
4040  0.003464627
4050  0.003645975
4060  0.003874839
4070  0.004151217
4080  0.004447393
4090  0.004711101
4100  0.004897993
4110  0.005004109
4120  0.005059543
4130  0.005110226
4140  0.005191001
4150  0.00531058
4160  0.005449957
4170  0.005582207
4180  0.005685156
4190  0.005754844
4200  0.005810278
4210  0.005870464
4220  0.005936193
4230  0.006000338
4240  0.006039934
4250  0.006031223
4260  0.005970245
4270  0.005873632
4280  0.005779394
4290  0.005720792
4300  0.005731879
4310  0.005822157
4320  0.005973413
4330  0.006155553
4340  0.006327399
4350  0.006443018
4360  0.006479446
4370  0.006445394
4380  0.006374122
4390  0.006306809
4400  0.006275132
4410  0.006295722
4420  0.006366994
4430  0.00646836
4440  0.006578436
4450  0.006668714
4460  0.006723356
4470  0.006738402
4480  0.006721772
4490  0.006690096
4500  0.006664754
4510  0.006662379
4520  0.006684552
4530  0.006727316
4540  0.00678275
4550  0.006835808
4560  0.006880155
4570  0.006911832
4580  0.00692767
4590  0.006933213
4600  0.006937173
4610  0.006945092
4620  0.006959347
4630  0.006976769
4640  0.006995775
4650  0.007017948
4660  0.007036162
4670  0.007048833
4680  0.007057544
4690  0.007064671
4700  0.00707259
4710  0.007081302
4720  0.007092388
4730  0.007103475
4740  0.007109019
4750  0.007109019
4760  0.007105059
4770  0.007095556
4780  0.007077342
4790  0.00705992
4800  0.007048833
4810  0.007040914
4820  0.007046457
4830  0.007067047
4840  0.007092388
4850  0.007121689
4860  0.00715495
4870  0.007185042
4880  0.007209592
4890  0.007223846
4900  0.007227806
4910  0.007226222
4920  0.007224638
4930  0.007223054
4940  0.007226222
4950  0.007234933
4960  0.007246812
4970  0.007261066
4980  0.007272945
4990  0.007278488
5000  0.007273737
5010  0.007259482
5020  0.007238893
5030  0.007210384
5040  0.007177915
5050  0.007149406
5060  0.007129608
5070  0.007121689
5080  0.007125649
5090  0.007138319
5100  0.007160493
5110  0.007190586
5120  0.00722147
5130  0.007245228
5140  0.007264234
5150  0.007274529
5160  0.007274529
5170  0.00726661
5180  0.007253939
5190  0.007238893
5200  0.007223846
5210  0.007211967
5220  0.007200881
5230  0.00719217
5240  0.007186626
5250  0.007181875
5260  0.007178707
5270  0.007173164
5280  0.007162077
5290  0.007148614
5300  0.007135152
5310  0.007114562
5320  0.007092388
5330  0.007071007
5340  0.007048041
5350  0.00701874
5360  0.006987856
5370  0.006952219
5380  0.006907872
5390  0.006850854
5400  0.006775622
5410  0.006672674
5420  0.006517458
5430  0.006294138
5440  0.005990043
5450  0.005588542
5460  0.005088052
5470  0.004518665
5480  0.003917602
5490  0.003316539
5500  0.002756655
5510  0.002268836
5520  0.00185704
5530  0.001518101
5540  0.001242514
5550  0.001019986
5560  0.0008402215
5570  0.0006964098
5580  0.0005778602
5590  0.0004797419
5600  0.0003989666
5610  0.0003311787
5620  0.000273369
5630  0.0002252206
5640  0.0001847537
5650  0.0001504638
5660  0.0001226676
5670  0.0001002564
5680  8.204237e-05
5690  6.706726e-05
5700  5.485593e-05
5710  4.567764e-05
5720  3.830492e-05
5730  3.189833e-05
5740  2.730522e-05
5750  2.355946e-05
5760  2.017799e-05
5770  1.739837e-05
5780  1.522852e-05
5790  1.38981e-05
5800  1.268647e-05
5810  1.135606e-05
5820  1.038992e-05
5830  9.304998e-06
5840  8.338862e-06
5850  7.855794e-06
5860  7.491513e-06
5870  6.889658e-06
5880  5.678029e-06
5890  4.957386e-06
5900  4.593105e-06
5910  3.745757e-06
5920  3.381476e-06
5930  3.017195e-06
5940  2.660834e-06
5950  2.41534e-06
5960  1.813485e-06
5970  1.813485e-06
5980  1.813485e-06
5990  1.084923e-06
6000  8.473488e-07
6010  0
